"","AMP","ANDC","AWL","BEMA","BYPA","CAUS","CONC","COND","CONJ","CONT","DEMO","DEMP","DPAR","DWNT","EMPH","EX","FPP1","GER","HDG","INPR","JJ","NEMD","NN","NOMZ","OSUB","PASS","PASTP","PEAS","PHC","PIN","PIRE","PIT","PLACE","POMD","PRED","PRESP","PRIV","PRMD","PROD","PUBV","RB","SERE","SMP","SPAU","SPIN","SPP2","STPR","SUAV","SYNE","THAC","THATD","THVC","TIME","TO","TOBJ","TPP3","TSUB","TTR","VBD","VPRT","WHCL","WHOBJ","WHQU","WHSUB","WZPAST","WZPRES","XX0"
"SPIN",0.0710250785147139,-0.0611771077091267,0.0306210741500062,0.0539321472978198,0.0154706314508154,0.0173322795664618,-0.0403953901867214,0.0501053466114518,0.133366573808584,-0.036295281972669,0.00616278781714589,0.0359230001682515,-0.0218750867221898,0.10912193907419,0.0890353107154729,-0.0163435243533208,-0.049325459234407,-0.0288391407807873,0.0288679194695122,0.00247945904267531,0.0829060434386106,0.0691834538283265,-0.0483322942193631,0.0849335015508506,0.0203538708231176,-0.00808140832026158,-0.0612965639101687,0.0118798601228376,0.0235574334250576,0.00339770910914,0.0344351211162692,0.0258762569719627,-0.0170983388173757,0.0306306384197993,0.0482478143368002,0.0183682864886444,-0.00521385372949118,0.0343980880479969,0.0210559884345935,-0.00271787643108759,0.094552657746454,-0.0610424987106436,0.126433324041163,0.167577204772367,1,-0.0183757325953803,-0.0304924037887825,0.0404744465709883,0.0231874982235133,0.0152029163813786,0.00889705382333931,0.0216827077083135,-0.0494476566630526,0.167642741162057,0.0162291507267021,-0.0467651996410848,0.0381323976859421,0.0228548507799666,-0.103480250999777,0.0370372639103064,0.00929001367587006,-0.00474452923538989,-0.0109035437306327,0.0120360894554645,-0.0145123676506021,0.0696537427445183,-0.00888242605425986
"SPP2",0.197247985735833,0.280848525689223,-0.673181685993885,0.44436873705244,-0.388020989776655,0.269094475224687,-0.0799086102330855,0.505411706463364,-0.333742693543967,0.697236875957081,0.248030087615131,0.532479908286577,0.505026991610954,-0.280270260391199,0.428710557104301,0.328289694396495,0.493640742946347,-0.208822809687748,0.521253500457329,-0.0161481777650916,-0.602527045777618,-0.0188995946639171,-0.681180507076483,-0.421504607984383,-0.0582838224352905,-0.36632882666447,-0.198966572472539,-0.44702094480495,-0.5241851277892,-0.655410583689369,-0.157428605555379,0.451443430610155,-0.163835090856026,0.348613333330393,0.117015208679861,-0.141619779963753,0.617483950769579,0.150179368757006,0.535123462491864,-0.0324943963380376,0.470940487943539,-0.21244018463437,-0.194384697006577,-0.231738242936315,-0.0183757325953803,1,0.417466630620318,-0.141119855242218,0.0418247852763306,-0.0293425525493483,0.484194296835854,-0.0616906464507626,-0.0866980641525307,0.0968006715728334,-0.115328207051324,0.0401550046784722,-0.246714460464118,-0.648538302476249,0.0153527477973199,0.607619134178091,0.538132906541155,0.0441168510540772,0.370395365878697,-0.189223018337141,-0.376421419893378,-0.0130932751400122,0.5280383821837
"STPR",0.279944163918158,0.258980159527617,-0.575810394088198,0.292235900435607,-0.365176674368865,0.206801437719025,0.0197100860192908,0.199537900790959,-0.345327103024056,0.610548011903663,0.333832512498349,0.591965180545743,0.521400207464845,-0.290323615450135,0.341124233637105,0.39494263118096,0.369379077002589,-0.186515355932508,0.479800011455108,-0.0121537284675994,-0.522373356051468,-0.0807520227836118,-0.451339936860194,-0.410428767836975,-0.176088921247682,-0.337263052559107,-0.00409054232019532,-0.361900790552607,-0.517551929265946,-0.44523829065569,-0.225759544051263,0.491780931161039,0.0308720569788911,0.0408866847336551,-0.0886305530695925,-0.0905073886304686,0.365881700436901,0.0842212457980461,0.376291764160198,-0.00144422196545191,0.303604565575884,-0.280826086345981,-0.145613958982642,-0.309429383858525,-0.0304924037887825,0.417466630620318,1,-0.160387963523792,-0.104346513002112,9.58316373049425e-05,0.385126551365864,-0.00826814577371566,0.126175280013505,0.0253220834528088,-0.0282898464278482,0.149441241851735,-0.188543667075972,-0.582635097552384,0.0564968479067185,0.448366742266784,0.276005944173609,0.0882028849911701,0.212602064496009,-0.136890001506712,-0.396663657726085,-0.00536486337893464,0.317147325624326
"SUAV",-0.0629867140821659,-0.231637942044451,0.289936871480602,-0.181196688379215,0.13229465666594,-0.0428777812923113,-0.0505006438976138,0.135927271369829,0.130908655478255,-0.265183335787605,0.068804109128244,-0.171341638100286,-0.236432889997763,0.126011811250402,-0.244182917238572,-0.0361432995084508,-0.166991275600272,0.0397020731417341,-0.292687161705505,0.0794437446071602,0.131571952490115,0.23159168157295,0.100773750672931,0.346081660981075,0.068646284680289,0.259920241361991,-0.041537513033691,0.169311962507248,0.0867853668407604,0.214502811969427,0.18082245136475,-0.243832941215312,-0.0325193887153151,0.125713464762314,-0.0308892038649594,-0.0454987401452587,-0.198597046738616,0.190418858568257,-0.133943220445686,0.335373765281441,-0.152769014289837,0.0239723815695397,0.0372545673816619,0.101044722701398,0.0404744465709883,-0.141119855242218,-0.160387963523792,1,0.120215502596446,0.12692279894575,-0.130428492539669,0.177802826470451,-0.0695449727077054,0.317713457972247,0.215075889003823,-0.0511028670059156,0.14083066002163,0.135980155147304,-0.108265979381099,-0.133180318746594,-0.0825426999572106,0.087550137546661,-0.0846516367120266,0.151714281764688,0.185653070228905,0.0180379063953334,-0.073145506377107
"SYNE",-0.0463595280502621,-0.153508317305147,-0.0108521525452693,0.126575329224546,-0.00868392898944166,-0.00655719937322015,-0.0555211386801364,0.125237920526639,0.00362094461746602,-0.0106345010437306,0.101597249671627,0.0430335229354662,0.0120956316081116,0.111207942022209,0.0204288565752298,0.0934667196829414,0.013271212679711,-0.114035392353202,-0.0673081521900486,0.254234023850198,0.0388659046570282,0.117130294544644,-0.079192300189651,-0.0274903159298975,-0.0647450887489335,0.0118903687964558,-0.098530242226343,0.134072845155051,-0.00389327312308227,-0.0549030864756682,-0.0540918217085264,-0.0042697486349554,0.00365743483115847,0.0477700423499737,0.110653633571968,-0.158398155213518,0.0157772575046746,0.0202053236848838,0.0306913984730325,0.101805622091624,0.145105134475411,-0.141246068414898,0.186702417921531,0.0566341450776369,0.0231874982235133,0.0418247852763306,-0.104346513002112,0.120215502596446,1,0.157656967718202,0.0519391132713395,-0.0127166532260869,-0.00101265805015193,0.0676300578812411,0.135968187409002,0.0507567562876835,0.0498661794947324,0.0523613564822598,0.0443825501005776,0.0482105087535357,0.0360890171850488,0.0327983887273612,0.187501567947724,0.135809301094039,-0.022699131060283,-0.0306586957996338,0.259668740793535
"THAC",0.157763842053978,0.0037985684070679,0.0544651295123794,0.163670626320955,-0.0461325004577053,0.0624869362372795,0.0035064148309167,0.108209967841748,0.0895733460563488,-0.0657179663126566,0.258015536631569,0.0367666467031611,-0.0313606769284309,0.121932151105091,-0.040173577962595,0.100970267218802,0.00958924394785414,-0.0783620483452142,-0.0676009513280305,0.0913521830017545,0.0601366282162598,0.137209560690904,-0.0888477198112418,0.108860942063395,0.0512452940262398,0.0547871459644289,-0.00474775497154303,0.117812070923121,0.0394270703693285,0.022484082601768,0.0149825329850382,-0.00797804711501794,-0.0893409856145836,0.108773308046876,0.268028870224196,-0.117819801072395,-0.00489047988385673,0.105082402464469,0.00313152730293396,0.00819568141456768,0.0282438603048306,-0.0761806637330253,0.0250474172992722,0.10366036719384,0.0152029163813786,-0.0293425525493483,9.58316373049425e-05,0.12692279894575,0.157656967718202,1,-0.0639139858101604,0.233481689384023,-0.0723316787267955,0.151306514169265,0.274894971174313,-0.0452040013666579,0.0983950663577506,0.0183148429926111,-0.102913174133649,0.0508204072911553,-0.0743020380314615,0.0692407499670471,0.0443552819513607,0.098696760330175,-0.0669900687962132,-0.106816748567108,0.117391276598643
"THATD",0.162070569807838,0.171620771665495,-0.654923221337646,0.403030750692594,-0.317776913351215,0.249633927207607,-0.020584968329661,0.226237893188184,-0.390457124831192,0.686455217420199,0.13929267068122,0.510309359197549,0.580206446543237,-0.260584095875969,0.463348470004853,0.193737091186652,0.575927375955135,-0.218371144944205,0.586275802719693,0.0164780447769028,-0.606343122352362,-0.0457250339634644,-0.538572743609713,-0.5056272018196,-0.159069745053425,-0.353093050511416,-0.200001735324067,-0.298512579523281,-0.490192352958626,-0.672214399965214,-0.261928386840418,0.487464961577209,-0.154069406121326,0.135317998235881,0.152690821307955,-0.154123974828216,0.775316093732829,0.224772709053491,0.408562722082204,0.266695592581951,0.354591897936565,-0.236650051977413,-0.0739768279272629,-0.20128010703964,0.00889705382333931,0.484194296835854,0.385126551365864,-0.130428492539669,0.0519391132713395,-0.0639139858101604,1,0.0260196194680975,0.0623103002815996,0.0560430020917721,-0.0766862134169572,0.334528880063053,-0.254637813719388,-0.53553914000544,0.239562720642729,0.521538251958245,0.510319527077493,-0.082994520073652,0.29956498503907,-0.199876039759297,-0.37706586776969,-0.0287413041029901,0.574469164370983
"THVC",0.0698535736043134,-0.0353620744457336,0.112628473321803,0.00676075659236799,0.0655540466603851,0.0916181981689149,-0.0041587147345571,0.0654767878186575,0.130059368038922,-0.0908758619439228,0.224815512396666,0.073418650242226,-0.014852345049868,0.061050675790596,-0.131316042340166,0.114241636011776,-0.0129967860336573,-0.0636018662891726,-0.0504666199371138,-0.00245597486098489,0.00212280316441254,0.119793997940852,-0.111192504844796,0.156559258638847,0.00158234009319972,0.066424066629324,-0.00487986429911662,0.147909369103186,0.0229896529675407,0.039562212405537,0.0598468955979349,-0.0925436922563908,-0.101244101629748,0.0636498939635316,0.0944212689536042,-0.0642999125831292,0.132315568365681,0.0820736987334221,-0.0560489144380099,0.319649288426254,-0.0563527341382596,-0.015295634991371,0.0796814850335898,0.156436459047129,0.0216827077083135,-0.0616906464507626,-0.00826814577371566,0.177802826470451,-0.0127166532260869,0.233481689384023,0.0260196194680975,1,-0.0475198003786335,0.179176173377501,0.414523008051215,0.0409561180861478,0.133442271502512,-0.0352473690476043,0.00192300868848936,0.0194933196187192,0.039929219715409,0.0765929817796762,-0.0217823735349381,0.126738068170513,0.000704613032373876,-0.123512435416364,0.0413022747568185
"TIME",0.0288123743032324,-0.0817790780391757,-0.0341625471667788,-0.0956402907006231,-0.106702632405438,-0.0747918970303584,0.102286669772468,-0.116327540803612,-0.187544893342798,0.0101312544066049,-0.104294615497139,-0.075778250147244,0.041095084759375,-0.0384794511396871,-0.0508861573923307,-0.0233345506111787,-0.0019960027556696,0.0937865233357064,-0.0951531104690109,0.0906554607163463,-0.0517222339460953,-0.0396826962569255,0.114412992890171,-0.181880008600112,-0.00397554896097829,-0.14048787440262,0.0258406310201442,0.149275441485553,-0.0798221773145753,0.03551961159601,-0.079765011021271,0.00366326686809197,0.236734818492693,-0.107161806519791,-0.113032858569143,0.0514189920217929,-0.102334942427805,0.0301064632886547,-0.0807208332272674,0.127601002283462,0.0329206419208996,-0.0447642324979642,0.0702453842895303,-0.0170211305538897,-0.0494476566630526,-0.0866980641525307,0.126175280013505,-0.0695449727077054,-0.00101265805015193,-0.0723316787267955,0.0623103002815996,-0.0475198003786335,1,-0.0050230223329701,-0.0850492264709355,0.0700562648334503,-0.0533132786665828,0.150351384350738,0.148682932583895,-0.112877926952149,-0.092730935818515,-0.000642108071280882,-0.0598346084730106,0.0285054308549226,-0.124880368220077,0.0991871721731488,-0.115920556190155
"TO",0.123257002546566,-0.116071383728988,-0.0423117149364823,0.123644201696114,-0.0893264984797272,0.11438382770877,-0.0597938213575158,0.284265360149796,-0.02074997438845,0.0489943930847411,0.193059181241293,0.0907031338684441,-0.0364308719142878,-0.00340361736526888,0.0350171766545292,0.0555711393547322,0.0626068398789643,0.0567922160858729,-0.0851888704909751,0.0400248408984842,-0.076096252029009,0.209171782880939,-0.223098749167575,0.0808537298831305,0.0327268220414368,-0.0220144763939615,-0.154290335149173,0.0593141269772199,-0.0760194671112587,-0.0359679154822098,-0.0283754960877668,0.0778818798936493,-0.096700950086541,0.202903598481841,0.155983018427094,-0.0993312644116622,0.065259175308198,0.318144718754847,0.184617012731325,0.150141525856536,0.148211132037682,-0.0459494103717504,0.033987514677014,0.141147395656189,0.167642741162057,0.0968006715728334,0.0253220834528088,0.317713457972247,0.0676300578812411,0.151306514169265,0.0560430020917721,0.179176173377501,-0.0050230223329701,1,0.239769782276134,-0.0129176835651546,0.0875844308016021,-0.0170158404953263,-0.21037213707568,0.177588213076013,0.124788180041507,0.0998086708022168,0.0433674014353464,0.156589813227048,-0.0609233647281076,0.106268480668022,0.147503329217143
"TOBJ",0.14157249765764,-0.0966459239890259,0.126335667100511,0.0467098629610047,0.0926353561869028,0.0785007889550186,0.00387005012049472,0.0682386695781107,0.134006890850804,-0.136065256994152,0.32079245623208,0.0420509440384883,-0.0887413344791683,0.0930824076646087,-0.119328469706039,0.0644918232695637,-0.051264757410683,-0.073557291083132,-0.13066105665721,0.048926906993658,0.0636640940531233,0.171038838235449,-0.0677187403027493,0.158736247308609,0.0460880512972958,0.0741898482369818,-0.0115093494496222,0.156349671151278,0.0369487387524721,0.135643612769931,0.066600224843309,-0.134378187335505,-0.148477715719931,0.054769857306651,0.0835173594500108,-0.105301843891984,-0.0188651604125178,0.135877442343472,-0.0533137156205728,0.180095272839554,-0.0436057717974438,-0.0365129813824216,0.097576952788807,0.146555658779701,0.0162291507267021,-0.115328207051324,-0.0282898464278482,0.215075889003823,0.135968187409002,0.274894971174313,-0.0766862134169572,0.414523008051215,-0.0850492264709355,0.239769782276134,1,0.0636708405818179,0.212322304209922,-0.0046561874924607,-0.046797556655043,-0.0132134890131354,-0.0209237515457291,0.0780073555007352,-0.0396236319880829,0.135197978054208,0.032412956861173,-0.0439555233607035,0.038891858337912
"TPP3",0.079819655843507,0.114363367678286,-0.384127347358231,0.224066081387169,-0.181765021738606,0.162180720831978,0.142378489045553,-0.0554784090730472,-0.195275838851477,0.262732627481021,0.056773855133416,0.150726100022427,0.244476940717377,-0.158197085070286,0.154923814245517,0.0175103155298115,0.129317123704264,-0.172236002367919,0.170493499210121,0.152824354132656,-0.3606347415333,-0.0372069733768884,-0.288905273476686,-0.449913285060768,-0.00481803696294005,-0.253551637059871,-0.0630755209652539,-0.0439887292739968,-0.235307090004754,-0.250501006494377,-0.18396216292056,0.143348130175876,0.0643469218858189,-0.127662990226472,0.113903629826016,0.011523367805468,0.265827029350919,0.0129548917338783,0.143803609616896,0.19325739294289,0.21104414129321,-0.135330308498878,0.063755384569976,-0.10378135062479,-0.0467651996410848,0.0401550046784722,0.149441241851735,-0.0511028670059156,0.0507567562876835,-0.0452040013666579,0.334528880063053,0.0409561180861478,0.0700562648334503,-0.0129176835651546,0.0636708405818179,1,-0.144833878732445,-0.236060316878102,0.422455162952965,0.153034190693866,0.292959831725226,0.0427084175456779,0.172238579809653,0.0218630282194017,-0.285604245040425,-0.0407112420558895,0.295488439322254
"TSUB",-0.0597852926745071,-0.207381714607657,0.363075372538837,-0.101855996256633,0.16247646590346,-0.0496458556818447,-0.068270802345973,-0.0428013616224195,0.138368145935591,-0.324333992751544,-0.00701092178909435,-0.150530692869196,-0.281310139891031,0.190590634873906,-0.1102040315454,-0.0514807413350895,-0.316211563070804,0.0197137299483835,-0.216079265746719,0.0245165846100844,0.389860527680712,0.048340105848966,0.188035418072238,0.267305591634533,0.0587176878263145,0.156621963424861,-0.0126683578089852,0.26998012006953,0.194349781826185,0.262092343874277,0.0559996781612945,-0.180852694909736,0.0419463505457241,0.0701339946725554,0.0248110382656016,0.0482443187829373,-0.219970245291317,-0.0338022376445132,-0.20076091389191,0.0463783419581665,-0.0912791083529248,0.162090270319828,0.0898368215820026,0.242452391721115,0.0381323976859421,-0.246714460464118,-0.188543667075972,0.14083066002163,0.0498661794947324,0.0983950663577506,-0.254637813719388,0.133442271502512,-0.0533132786665828,0.0875844308016021,0.212322304209922,-0.144833878732445,1,0.30159164011427,-0.0915409221949833,-0.149628020030969,-0.15911115583127,0.00861940409027507,-0.120398294693804,0.094928543780441,0.16648965995879,-0.0652959124308838,-0.159293068809146
"TTR",-0.206665278567412,-0.424144602217567,0.736409142320023,-0.449705762343721,0.358994864946998,-0.315179209904723,0.00825154741745902,-0.298300431376436,0.303931595568165,-0.737621856542564,-0.38937613326866,-0.653649517684475,-0.598492839241965,0.329230425247333,-0.425998706365655,-0.379387610592318,-0.50971376840264,0.334317822070389,-0.58170259793267,0.0201033762765086,0.709955910237741,0.0270065259249314,0.668291570493239,0.434787803453145,0.147369604948832,0.305747040654161,0.116364358010263,0.490918318509756,0.56830163478203,0.664586407540294,0.209123601348844,-0.583493412154857,0.15327749411916,-0.137504754388885,-0.108017804616103,0.198749964427789,-0.625443294954334,-0.127816317088592,-0.547673000241231,0.0315894032265788,-0.377729648606031,0.259464093695901,0.18689643830786,0.29216549897278,0.0228548507799666,-0.648538302476249,-0.582635097552384,0.135980155147304,0.0523613564822598,0.0183148429926111,-0.53553914000544,-0.0352473690476043,0.150351384350738,-0.0170158404953263,-0.0046561874924607,-0.236060316878102,0.30159164011427,1,-0.0893133370474714,-0.602022715740389,-0.476579830651981,0.0123705327952602,-0.296667497889928,0.230963670545383,0.397541270750764,0.0738934591837586,-0.519488558497365
"VBD",-0.0555339972044903,0.190267805484563,-0.2471961534907,-0.0193381562347897,-0.0965576169806076,-0.0149298074232407,0.0324625237209122,-0.218748347206653,-0.269933530380684,0.0867729394831194,-0.139392611753329,-0.00644964673766381,0.159046076162368,-0.0904213930488275,0.0749336796779021,-0.00900901381960904,0.229421901503925,-0.136681258775182,0.080147550511787,0.13215597220742,-0.294952119236327,-0.18156551173916,-0.104505670388266,-0.358586009606688,-0.0955346022891938,-0.115219844030898,0.0827062067756662,0.0786122243439804,-0.141430536034475,-0.160866778781313,-0.126120883847246,0.0562137284132663,0.106856097115996,-0.187410322792011,-0.0538440491199269,0.0512971361615233,0.15557278397341,-0.072669542167597,0.048272870609475,0.228241320541218,0.0884885320435022,-0.0338855569944877,0.0351585364208801,-0.116234020447877,-0.103480250999777,0.0153527477973199,0.0564968479067185,-0.108265979381099,0.0443825501005776,-0.102913174133649,0.239562720642729,0.00192300868848936,0.148682932583895,-0.21037213707568,-0.046797556655043,0.422455162952965,-0.0915409221949833,-0.0893133370474714,1,-0.390458339392207,0.130310208012435,-0.0614772691233443,0.170036713976313,-0.0579376817287788,-0.110997256195603,-0.0997229474561914,0.159915116987089
"VPRT",0.274052030892962,0.16295026030245,-0.653239541464204,0.661962739362754,-0.359579123639866,0.385932376654508,0.00223623158408525,0.434521076465304,-0.261863157546147,0.755141421310986,0.374491719217021,0.656219525194841,0.486602533839543,-0.207855725549013,0.506763073033775,0.406300799450651,0.457245171814852,-0.240442153611362,0.55266882480315,0.0293341329163245,-0.481623201870864,-0.00183703719497092,-0.645211904109545,-0.432423863633397,-0.0814668675096176,-0.378000373921231,-0.298216351103048,-0.401217205756908,-0.490081039506575,-0.673809169327927,-0.249641927979862,0.608557643787423,-0.164828852863557,0.214647639916441,0.312409320807708,-0.248304949854751,0.61317331095808,0.0922161047843842,0.509000173335061,-0.0592782654126335,0.512185741409161,-0.245548367348501,-0.0888399111499483,-0.178747555617275,0.0370372639103064,0.607619134178091,0.448366742266784,-0.133180318746594,0.0482105087535357,0.0508204072911553,0.521538251958245,0.0194933196187192,-0.112877926952149,0.177588213076013,-0.0132134890131354,0.153034190693866,-0.149628020030969,-0.602022715740389,-0.390458339392207,1,0.488418278054136,0.0314996643271648,0.336447297139056,-0.100213913676225,-0.460399357920642,-0.00248958827618962,0.560996043336229
"WHCL",0.103328115581806,0.134399420154368,-0.53459624720159,0.344642907839542,-0.279710348243035,0.291683285019332,-0.0212456861112493,0.298350688906263,-0.247365333807439,0.551506027310855,0.186700273206494,0.397211574454718,0.397921983256511,-0.182655066038493,0.379329193952637,0.201457361414156,0.441324395768994,-0.202842103865814,0.469055568584691,0.0499051919026742,-0.473940512966402,-0.0192572431797699,-0.523665982495224,-0.399936803588722,-0.108478942332695,-0.306055073848403,-0.195706656983101,-0.301666856490774,-0.395614252297939,-0.556216463878805,-0.148301766751887,0.341716256404184,-0.163261005986958,0.212123851779118,0.17590350624387,-0.163016306511815,0.63219494608807,0.159639893065681,0.393894421112722,0.122809267541817,0.360460609420163,-0.181798325009659,-0.0505528770906142,-0.12768931639565,0.00929001367587006,0.538132906541155,0.276005944173609,-0.0825426999572106,0.0360890171850488,-0.0743020380314615,0.510319527077493,0.039929219715409,-0.092730935818515,0.124788180041507,-0.0209237515457291,0.292959831725226,-0.15911115583127,-0.476579830651981,0.130310208012435,0.488418278054136,1,-0.0150983000694381,0.30183375946364,-0.0938514164771862,-0.326618864900404,-0.040063799039249,0.511390535497652
"WHOBJ",0.164438357418782,-0.0214399866089244,0.0404107847168659,0.0493559352551921,0.0790101240672423,0.0270864787487669,0.0551574816470495,-0.00154836441723712,0.0917725748741728,-0.0626330112909864,0.162893890992404,0.0102893323809675,-0.067472861671864,-0.0681088566983954,-0.0966339705532764,0.0767596187037986,0.0169474232923385,0.0436963519018614,-0.0815927610635647,0.0424334576568317,0.0518856217905251,0.0942744353710764,-0.0546640828893961,0.0583475683236852,0.0111490077984556,0.0222246278395803,0.000376702901609231,0.0560896108303023,0.0334682616705875,0.0978861196542983,0.121451362618445,-0.0643252977042807,-0.122027070398553,0.0387228710331811,0.0153316274968247,-0.0921680496037193,-0.0268824746348876,-0.0465608633771414,-0.0204513508442879,0.0162167497301911,0.0522973724399105,-0.0652781090492466,0.0141120393326052,-0.0251208627494159,-0.00474452923538989,0.0441168510540772,0.0882028849911701,0.087550137546661,0.0327983887273612,0.0692407499670471,-0.082994520073652,0.0765929817796762,-0.000642108071280882,0.0998086708022168,0.0780073555007352,0.0427084175456779,0.00861940409027507,0.0123705327952602,-0.0614772691233443,0.0314996643271648,-0.0150983000694381,1,-0.0226464190620806,0.278851981471492,0.0277792593727987,-0.0103005108882278,-0.0104633372447013
"WHQU",0.0648693529025062,0.0985172702143547,-0.413902004314139,0.405523140630464,-0.262321437909893,0.115932917434508,-0.00468883326501459,0.146878825293016,-0.199890485843456,0.436413884248433,0.146967061129288,0.353459300736382,0.371310080016878,-0.168631061702293,0.291396280208239,0.150772015675119,0.368888574137427,-0.166381343711724,0.301036807432696,0.122814846234322,-0.321110834906117,0.0364160030387712,-0.440361398562566,-0.299081784683973,-0.0951741429456976,-0.237186454558528,-0.140799931511198,-0.206889738220581,-0.294348017788071,-0.460768813932533,-0.183390379692495,0.262402830904478,-0.0782179310264438,0.0686031429712496,0.176969807380335,-0.112476732397849,0.36818922185503,0.139283280615172,0.324941305988474,0.0221077693720881,0.36122247351392,-0.175114754899546,-0.0866086035907918,-0.106819616450961,-0.0109035437306327,0.370395365878697,0.212602064496009,-0.0846516367120266,0.187501567947724,0.0443552819513607,0.29956498503907,-0.0217823735349381,-0.0598346084730106,0.0433674014353464,-0.0396236319880829,0.172238579809653,-0.120398294693804,-0.296667497889928,0.170036713976313,0.336447297139056,0.30183375946364,-0.0226464190620806,1,-0.105199338448237,-0.266978715941108,-0.0506002439316197,0.477323623781574
"WHSUB",0.0384790705042432,-0.233865059872037,0.284304742151346,-0.0404239273579329,0.182296811684729,0.0281731647713554,-0.0212634690527844,-0.0455990227178745,0.142513926221281,-0.291592458951703,0.0708586734445012,-0.171537618241498,-0.280486020502637,0.151790783187523,-0.186880262358471,-0.0192026864673876,-0.203857742556283,0.0711386179757764,-0.252849262905936,0.0598693819860514,0.226158144548731,0.120352442396417,0.145035907669902,0.250156759107365,0.00383233408827773,0.205389577872021,0.0194601766949474,0.254900805434729,0.205279248306738,0.291574415792048,0.142452304045451,-0.256412973389182,-0.11590195659309,-0.0369199219788462,0.0186047368491559,-0.0807836177336067,-0.190305395463976,-0.0979113930531287,-0.159109036536521,0.0960339216717535,-0.050571410516444,-0.0577468106069861,0.129865639445131,0.132815817476268,0.0120360894554645,-0.189223018337141,-0.136890001506712,0.151714281764688,0.135809301094039,0.098696760330175,-0.199876039759297,0.126738068170513,0.0285054308549226,0.156589813227048,0.135197978054208,0.0218630282194017,0.094928543780441,0.230963670545383,-0.0579376817287788,-0.100213913676225,-0.0938514164771862,0.278851981471492,-0.105199338448237,1,0.193351620175084,0.0248828494288907,-0.0657040506260177
"WZPAST",-0.19669944234373,-0.271039885107016,0.594655762093866,-0.411725513831638,0.397635563629763,-0.287688150422492,-0.0850061685726474,-0.212644361387461,0.369598933820155,-0.537457850895771,-0.211424842149154,-0.447874408098015,-0.42275244368293,0.172565197488182,-0.391712092765081,-0.270898764495753,-0.432021788202792,0.216770217354417,-0.384769103537776,-0.0824853045704499,0.434183585368945,0.102938618229952,0.472945738016893,0.541629055064675,0.0945665407161058,0.500455970705824,0.0815840235716707,0.202263493851055,0.449656099566137,0.527370317075902,0.384656391187843,-0.468320758764641,-0.0923391086382437,-0.0835591290160795,-0.158065900587406,0.07422632885245,-0.389955875750226,-0.137960823768818,-0.353011626806134,0.0130180881060404,-0.443785533368493,0.18985350461703,0.0163407778255897,0.141677184924362,-0.0145123676506021,-0.376421419893378,-0.396663657726085,0.185653070228905,-0.022699131060283,-0.0669900687962132,-0.37706586776969,0.000704613032373876,-0.124880368220077,-0.0609233647281076,0.032412956861173,-0.285604245040425,0.16648965995879,0.397541270750764,-0.110997256195603,-0.460399357920642,-0.326618864900404,0.0277792593727987,-0.266978715941108,0.193351620175084,1,0.103810992860323,-0.385678884164235
"WZPRES",-0.00212262277522254,-0.131936010284829,0.054542384452505,-0.0979004060863263,0.042124325885359,-0.0928024215074616,0.0397994952741877,0.0251443983495073,0.0336854640931907,-0.0315695570478143,-0.0310991132572992,-0.0911007746351148,-0.0251032367826927,-0.00848478073394185,-0.0669635643642951,-0.0591130624094798,-0.0939521272200877,0.116845319532635,-0.0596893493342803,0.0985348346152907,0.0867804983841568,-0.0337885037164204,0.109035847318359,0.00824093825969158,-0.0566468623643542,-0.0178975545123059,-0.0619955804432787,-0.0242709398238182,0.0298562853786748,0.0701107724850779,-0.0099860678404288,-0.0308297974545809,0.192814669448682,-0.0674264477085417,-0.132876335015893,0.0177848301880678,-0.10017180938596,-0.0560524086500418,-0.0226590628257783,-0.0292859389266038,-0.0052822739449097,-0.107353416978295,-0.0318328749787855,-0.0924531243546597,0.0696537427445183,-0.0130932751400122,-0.00536486337893464,0.0180379063953334,-0.0306586957996338,-0.106816748567108,-0.0287413041029901,-0.123512435416364,0.0991871721731488,0.106268480668022,-0.0439555233607035,-0.0407112420558895,-0.0652959124308838,0.0738934591837586,-0.0997229474561914,-0.00248958827618962,-0.040063799039249,-0.0103005108882278,-0.0506002439316197,0.0248828494288907,0.103810992860323,1,-0.0601585656962998
"XX0",0.191553712981309,0.118701143292656,-0.643281415924866,0.572670267515055,-0.312473441796979,0.330896932418116,-0.0248125378639742,0.402735798170446,-0.27501169410225,0.675625222740624,0.289007253187695,0.536419490249734,0.541448269075031,-0.159767263179218,0.4756299245209,0.322989762718944,0.537609859061635,-0.330613640041613,0.455805278584599,0.162295170803042,-0.508310932792245,0.111194184467321,-0.690941661406782,-0.452543716095706,-0.109095723571685,-0.296988294839769,-0.25300048665393,-0.248547688519948,-0.466502118385873,-0.668795133978617,-0.270535927300871,0.47930259109187,-0.151215710037353,0.25089113192112,0.323651780218665,-0.247681479135455,0.609666716125198,0.24300896444225,0.479488720604543,0.0629447078864797,0.517892052080136,-0.277402325144062,-0.0157059247073835,-0.145956768089548,-0.00888242605425986,0.5280383821837,0.317147325624326,-0.073145506377107,0.259668740793535,0.117391276598643,0.574469164370983,0.0413022747568185,-0.115920556190155,0.147503329217143,0.038891858337912,0.295488439322254,-0.159293068809146,-0.519488558497365,0.159915116987089,0.560996043336229,0.511390535497652,-0.0104633372447013,0.477323623781574,-0.0657040506260177,-0.385678884164235,-0.0601585656962998,1
